2.556036659100973996e+00 6.722640854119328324e+00 3.015958773151194094e+00 3.061376603031289001e+00
2.729381348135673235e+00 6.137097121194679872e+00 2.848036014418639184e+00 3.295333542575396013e+00
2.933352328667373943e+00 5.592474720487454753e+00 2.699342735382241010e+00 3.546045585759347141e+00
3.164571643353419894e+00 5.086961543878232739e+00 2.569058019461504472e+00 3.809318829498082870e+00
3.423314050456804480e+00 5.083778332506378561e+00 2.457168334090817474e+00 4.081267793254871989e+00
3.705722982519657371e+00 4.631588101261362667e+00 2.363024771495578324e+00 4.358130598852520521e+00
4.010261421870794152e+00 3.813625335356426227e+00 2.287030416100852115e+00 4.636250530840833051e+00
4.334551435116853035e+00 3.469699894482465741e+00 2.228829574317320983e+00 4.912145849613100523e+00
4.383195299839615089e+00 3.507355721403142113e+00 2.188398056851459827e+00 5.182693213419383937e+00
4.408170598479983937e+00 3.209733223922712320e+00 2.165750349664842034e+00 5.445291790824877687e+00
4.459618092341273154e+00 2.951106973391284249e+00 2.161273827893702926e+00 5.696991576487907771e+00
4.531375708745820852e+00 2.730483160997136061e+00 2.174589995369192064e+00 5.935728735870133832e+00
4.620349075857921761e+00 2.549361586896551124e+00 2.205695578816631031e+00 6.159335914164631554e+00
4.739215536145678698e+00 2.406582782584838931e+00 2.253823168995476856e+00 6.366321171583225080e+00
4.864693303828058646e+00 2.302450326126219693e+00 2.320041914359154855e+00 6.555316861429897557e+00
5.018290098588009229e+00 2.237158410461872027e+00 2.403864797597163427e+00 6.725099491340170488e+00
5.185451546060335204e+00 2.210723419290725023e+00 2.467032786469725458e+00 6.874025129532745026e+00
5.365035246769386035e+00 2.222673162220860199e+00 2.566011968118854014e+00 7.001365394036344725e+00
5.563242592174878709e+00 2.273674651214254272e+00 2.670421673465831702e+00 7.106661947122057121e+00
5.779138513316754988e+00 2.363064796349696906e+00 2.785584838004013797e+00 7.188988485075648249e+00
6.003522805403585849e+00 2.491604950693047549e+00 2.924967511743851389e+00 7.248061272950759637e+00
6.241692702635272205e+00 2.658751132185044774e+00 3.083186692213330637e+00 7.284398445701532054e+00
6.489618848959732844e+00 2.864812295872619430e+00 3.260063069051954976e+00 7.297687483469845304e+00
6.757015893422132713e+00 3.109063430656164417e+00 3.462788309638056283e+00 7.289055908761765679e+00
7.019139551260327181e+00 3.392583254640228141e+00 3.684349242659311408e+00 7.258597036894977705e+00
7.292650301785744027e+00 3.714159866681454147e+00 3.696114180170848140e+00 7.211231435986571903e+00
7.565206537154117505e+00 4.074752029773788031e+00 3.559978019183887898e+00 7.157001708978368626e+00
7.853049161172025450e+00 4.474430973210283824e+00 3.430401228667902203e+00 7.096776684784183331e+00
8.134884264587586955e+00 4.913541780360912270e+00 3.307426200119356174e+00 7.026231465858217895e+00
8.420978450813079164e+00 5.389893313611446857e+00 3.191140957858287663e+00 6.904345063331377652e+00
8.710482183518347910e+00 5.738124611207391368e+00 3.081093327534476067e+00 6.768042253359467963e+00
8.986677978219852037e+00 6.410641719806651651e+00 2.977992653673846135e+00 6.616706869967827309e+00
9.273488325956172673e+00 6.955244829196193912e+00 2.881354488135627001e+00 6.449435606174114710e+00
9.544567007922360347e+00 7.296491343336636959e+00 2.791146944762652460e+00 6.272256967135337646e+00
9.834508077875351972e+00 7.699645303196650303e+00 2.707691312564225683e+00 6.085437390219961884e+00
1.008536135453865867e+01 8.155618921521575970e+00 2.630528657423002237e+00 5.890725362307330570e+00
1.035577487010925068e+01 8.636896867093220465e+00 2.559911814875680314e+00 5.687953440546679396e+00
1.062350059955879722e+01 9.145832283304610399e+00 2.496001511321115807e+00 5.480515238048598192e+00
1.088840650150516609e+01 9.682656996378662839e+00 2.438497509306128297e+00 5.269071181763717249e+00
1.117280090818502281e+01 1.024302085422546682e+01 2.387499233922873554e+00 5.054733149527936398e+00
1.144335275343048153e+01 1.083033031567428495e+01 2.343116145688544094e+00 4.839284231669848779e+00
1.170508639164658504e+01 1.300969174849349663e+01 2.305051863988428096e+00 4.624304025639941251e+00
1.198113551394138909e+01 1.208778669434102682e+01 2.273479350485637873e+00 4.412235832424913795e+00
1.225873056402031303e+01 1.275371764031107347e+01 2.248179244245155584e+00 4.202724603377632207e+00
1.253470205365861645e+01 1.344240558398771768e+01 2.229428393084287752e+00 3.998216884308035013e+00
1.281974956072226846e+01 1.415892071853096823e+01 2.217287079223140722e+00 3.799806675279612911e+00
1.309879546672302375e+01 1.489978410363653083e+01 2.210868659077231513e+00 3.608029300765925207e+00
1.338602963099099519e+01 1.566634969490688079e+01 2.211025081545598070e+00 3.424607014240786285e+00
1.366870861660247982e+01 1.646118797172417558e+01 2.217519768312420148e+00 3.250522103729725831e+00
1.395957518252316021e+01 1.728866360054210105e+01 2.230307764300457407e+00 3.086071392019922754e+00
1.424891151172797876e+01 1.812527099335483172e+01 2.249313705178134448e+00 2.932847558460043302e+00
1.454791487372418679e+01 1.899361345173972637e+01 2.274499875094732282e+00 2.792111984389779700e+00
1.484740640953233637e+01 1.988942172656636842e+01 2.306166146613437551e+00 2.663793148268259081e+00
1.514692899341602050e+01 2.082425593955638732e+01 2.343516893780063448e+00 2.548488189725635067e+00
1.543489254171826630e+01 2.176920290946646475e+01 2.387470251151214917e+00 2.447811182934636065e+00
1.573281018015584820e+01 2.275065578653841669e+01 2.437461780080899754e+00 2.361226718006389724e+00
1.603832378671227588e+01 2.375262107260931543e+01 2.490293024310401115e+00 2.289950340509946169e+00
1.633020155871736279e+01 2.478670477580201492e+01 2.547108996306752360e+00 2.233776887019509161e+00
1.662756888928984011e+01 2.584221405653239501e+01 2.611460131797835871e+00 2.193367366294495024e+00
1.692566565684573732e+01 2.692929574999223874e+01 2.681209647554447795e+00 2.168942077010074243e+00
1.722266626657755140e+01 2.804492920453289884e+01 2.736260065232303695e+00 2.160586702986480923e+00
1.751923709991561395e+01 2.918790101571400797e+01 2.799373120216887223e+00 2.168681747940188309e+00
1.780306436709564366e+01 3.036033655442140144e+01 2.873380943160843692e+00 2.192596576651606899e+00
1.808851458084693675e+01 3.156111430461358580e+01 2.955179693112010675e+00 2.232972103192439661e+00
1.837078407928121493e+01 3.278852679894990985e+01 3.044472768955411190e+00 2.289132327460793981e+00
1.865236305587161070e+01 3.403461049982806230e+01 3.143029157165475596e+00 2.361593301714784321e+00
1.892588803018559673e+01 3.532044863024084691e+01 3.244571951903502338e+00 2.449459546100300145e+00
1.919613511101466230e+01 3.662347179468265779e+01 3.349068385822046690e+00 2.552726957536171071e+00
1.945942252799690664e+01 3.795911637712302422e+01 3.463404138523783260e+00 2.670839176926124381e+00
1.971753420297759263e+01 3.932912741343007212e+01 3.582259152632824240e+00 2.803829995317165036e+00
1.998302118886621770e+01 4.072663475946431078e+01 3.707313815589438732e+00 2.951477493167071309e+00
2.022758940480786904e+01 4.215880828276188197e+01 3.838248277065220204e+00 3.112149185681319263e+00
2.047442168674634644e+01 4.359376864328837087e+01 3.975828856651125509e+00 3.286214120250377402e+00
2.071594868850199589e+01 4.506152771662124223e+01 4.121473429798474086e+00 3.473573201048478776e+00
2.095161721963420476e+01 4.647831578686603393e+01 4.274011899992141039e+00 3.672437592616129010e+00
2.118363349387837502e+01 4.730076959670875425e+01 4.424510123766580705e+00 3.883255173037329033e+00
2.141149643442704331e+01 4.812138028351009211e+01 4.579197756752494186e+00 4.105024858899662732e+00
2.163642048071110224e+01 4.898104039403171583e+01 4.736907040787293965e+00 4.337517317974441511e+00
2.185468728236790525e+01 4.986221767290840035e+01 4.899921333589917438e+00 4.579891646545825701e+00
2.206437739132706355e+01 5.073198577128131603e+01 5.070308200501645324e+00 4.831232776577440546e+00
2.227287780968503128e+01 5.164206888271129969e+01 5.245514247756629445e+00 5.091649818559595531e+00
2.247251603659583452e+01 5.257406895691885751e+01 5.427351285177993034e+00 5.360299246430340503e+00
2.267269804993319227e+01 5.349810578424384744e+01 5.615559750645978454e+00 5.636334608449434569e+00
2.286713888164263153e+01 5.445849439289713700e+01 5.808726128213315576e+00 5.918367419613959513e+00
2.305533728414663486e+01 5.543189131034446859e+01 5.984075419151070108e+00 6.206306591129323813e+00
2.323386729446774623e+01 5.643312483873339858e+01 6.126586185856202960e+00 6.498855853689167184e+00
2.341111939744946824e+01 5.748649790981094299e+01 6.270220886308774055e+00 6.794821391309020520e+00
2.358456071936248577e+01 5.847250652894464906e+01 6.414688293284796394e+00 7.092852355017461363e+00
2.375182038402318696e+01 5.955170564671776390e+01 6.560565150200384110e+00 7.391940050049095490e+00
2.391676925104097506e+01 6.064747190758012607e+01 6.706665460473025142e+00 7.690600279265539463e+00
2.407728718178646687e+01 6.171561414896351039e+01 6.854026272642039785e+00 7.991419658992658270e+00
2.423451186131190838e+01 6.282183813085414670e+01 7.003608011421513346e+00 8.293329883983210138e+00
2.438713629786839121e+01 6.393444478323150548e+01 7.152816132329263610e+00 8.596486844340276434e+00
2.453751391290871098e+01 6.505025281120921932e+01 7.303934463821462053e+00 8.905334536627865560e+00
2.468356089553534005e+01 6.617409594852126986e+01 7.455910189669345378e+00 9.221396170917504520e+00
2.483108276324765384e+01 6.731298799196740390e+01 7.611157032932814204e+00 9.545412403443888749e+00
2.496686421886979446e+01 6.844518279836270835e+01 7.768641335063818154e+00 9.853000486078592246e+00
2.510194569860831848e+01 6.959030436736084368e+01 7.928273313719185644e+00 1.014467418461724968e+01
2.524277637870547153e+01 7.074641074202997970e+01 8.090212280450774784e+00 1.043358336926658225e+01
2.537254218282307860e+01 7.191164409391319623e+01 8.253463800285008034e+00 1.071961509195778639e+01
2.549737232714319290e+01 7.310507400704165093e+01 8.420117621372677164e+00 1.100209735749286466e+01
2.562429351584035686e+01 7.430838098686209037e+01 8.588906279333553329e+00 1.128099862862538139e+01
2.574780114045076829e+01 7.552280575878478430e+01 8.760463247494321593e+00 1.155604160076411624e+01
2.587166947087172275e+01 7.674826180403559306e+01 8.918534463255962663e+00 1.182652108033819971e+01
2.598499472512274622e+01 7.800849420333517514e+01 9.079071436802616191e+00 1.209281164240949735e+01
2.610366771747177594e+01 7.928077150232469705e+01 9.244272822213993379e+00 1.235455505802701381e+01
2.622001505942523636e+01 8.057763181011671350e+01 9.413286723559828317e+00 1.261101297619071815e+01
2.632578547675154468e+01 8.187675784996635286e+01 9.587197731897074249e+00 1.286304045470989976e+01
2.644305356520770900e+01 8.320476885886412788e+01 9.765191899101822059e+00 1.310973367727435956e+01
2.654709755591625964e+01 8.454817254477202937e+01 9.946592085389198701e+00 1.335136563711180813e+01
2.665510633861136114e+01 8.593026805492159781e+01 1.013107833036534977e+01 1.358752928756551093e+01
2.676123455986053301e+01 8.732122825207918027e+01 1.031825235409747954e+01 1.381862793680228840e+01
2.685870607762981876e+01 8.871488770033056426e+01 1.050756410371647576e+01 1.404414461333327147e+01
2.695614144959811398e+01 9.014418991819353266e+01 1.070193924042771982e+01 1.426459192326982084e+01
2.705444729023047756e+01 9.158075609706455111e+01 1.089906344898564328e+01 1.447937842622221716e+01
2.715424051148166740e+01 9.304245601911257779e+01 1.109817209862410969e+01 1.468889174797958930e+01
2.724663069433304941e+01 9.451143331714777673e+01 1.130398133227510726e+01 1.489316648867985826e+01
2.732762343035822994e+01 9.601952069995724059e+01 1.150845327153739461e+01 1.509201865545154853e+01
2.741999890115365091e+01 9.753008422864027693e+01 1.171971530559595998e+01 1.528578203115315048e+01
2.750546351800442935e+01 9.866126383449886816e+01 1.193535378984064721e+01 1.547402033503059648e+01
2.758390912445623044e+01 9.963752741164729798e+01 1.215548642386576716e+01 1.565676665628530984e+01
2.767365428331716259e+01 1.006104908225059518e+02 1.237106060680521580e+01 1.583433132398650578e+01
2.774954166425207802e+01 1.015991045212343522e+02 1.258797447766257882e+01 1.600696290197237914e+01
