0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
2.525252525252525082e+00 1.515151515151515194e-02 5.050505050505050501e-04 3.010101010101010055e-02
5.050505050505050164e+00 3.030303030303030387e-02 1.010101010101010100e-03 5.020202020202020610e-02
7.575757575757575246e+00 4.545454545454545581e-02 1.515151515151515150e-03 7.030303030303029777e-02
1.010101010101010033e+01 6.060606060606060774e-02 2.020202020202020200e-03 9.040404040404040331e-02
1.262626262626262630e+01 7.575757575757575968e-02 2.525252525252525033e-03 1.105050505050505089e-01
1.515151515151515049e+01 9.090909090909091161e-02 3.030303030303030300e-03 1.306060606060606144e-01
1.767676767676767469e+01 1.060606060606060635e-01 3.535353535353535567e-03 1.507070707070707338e-01
2.020202020202020066e+01 1.212121212121212155e-01 4.040404040404040401e-03 1.708080808080808255e-01
2.272727272727272663e+01 1.363636363636363535e-01 4.545454545454545234e-03 1.909090909090909172e-01
2.525252525252525260e+01 1.515151515151515194e-01 5.050505050505050067e-03 2.110101010101010366e-01
2.777777777777777501e+01 1.666666666666666852e-01 5.555555555555555768e-03 2.311111111111111283e-01
3.030303030303030098e+01 1.818181818181818232e-01 6.060606060606060601e-03 2.512121212121212199e-01
3.282828282828282340e+01 1.969696969696969613e-01 6.565656565656565434e-03 2.713131313131313394e-01
3.535353535353534937e+01 2.121212121212121271e-01 7.070707070707071135e-03 2.914141414141414588e-01
3.787878787878787534e+01 2.272727272727272929e-01 7.575757575757575968e-03 3.115151515151515227e-01
4.040404040404040131e+01 2.424242424242424310e-01 8.080808080808080801e-03 3.316161616161616421e-01
4.292929292929292728e+01 2.575757575757575690e-01 8.585858585858585634e-03 3.517171717171717615e-01
4.545454545454545325e+01 2.727272727272727071e-01 9.090909090909090468e-03 3.718181818181818254e-01
4.797979797979797922e+01 2.878787878787879007e-01 9.595959595959595301e-03 3.919191919191919449e-01
5.050505050505050519e+01 3.030303030303030387e-01 1.010101010101010013e-02 4.120202020202020643e-01
5.303030303030302406e+01 3.181818181818181768e-01 1.060606060606060670e-02 4.321212121212121282e-01
5.555555555555555003e+01 3.333333333333333703e-01 1.111111111111111154e-02 4.522222222222222476e-01
5.808080808080807600e+01 3.484848484848485084e-01 1.161616161616161637e-02 4.723232323232323671e-01
6.060606060606060197e+01 3.636363636363636465e-01 1.212121212121212120e-02 4.924242424242424310e-01
6.313131313131312794e+01 3.787878787878787845e-01 1.262626262626262603e-02 5.125252525252526059e-01
6.565656565656564680e+01 3.939393939393939226e-01 1.313131313131313087e-02 5.326262626262626698e-01
6.818181818181817277e+01 4.090909090909091161e-01 1.363636363636363570e-02 5.527272727272727337e-01
7.070707070707069875e+01 4.242424242424242542e-01 1.414141414141414227e-02 5.728282828282829087e-01
