1.557046979865771732e+02 1.115436241610738040e-04 7.436241610738255660e-03
1.580536912751677789e+02 1.133557046979865571e-04 7.557046979865772278e-03
1.604026845637583847e+02 1.151677852348993101e-04 7.677852348993289763e-03
1.627516778523489904e+02 1.169798657718120632e-04 7.798657718120806381e-03
1.651006711409395962e+02 1.187919463087248163e-04 7.919463087248322999e-03
1.674496644295302019e+02 1.206040268456375693e-04 8.040268456375839617e-03
1.697986577181208077e+02 1.224161073825503359e-04 8.161073825503356236e-03
1.721476510067114134e+02 1.242281879194630755e-04 8.281879194630872854e-03
1.744966442953020191e+02 1.260402684563758150e-04 8.402684563758391206e-03
1.768456375838925965e+02 1.278523489932885816e-04 8.523489932885906090e-03
1.791946308724832306e+02 1.296644295302013211e-04 8.644295302013424442e-03
1.815436241610738080e+02 1.314765100671140877e-04 8.765100671140939326e-03
1.838926174496644137e+02 1.332885906040268272e-04 8.885906040268457678e-03
1.862416107382550194e+02 1.351006711409395938e-04 9.006711409395974297e-03
1.885906040268456252e+02 1.369127516778523334e-04 9.127516778523490915e-03
1.909395973154362309e+02 1.387248322147650729e-04 9.248322147651007533e-03
1.932885906040268367e+02 1.405369127516778395e-04 9.369127516778524151e-03
1.956375838926174424e+02 1.423489932885905790e-04 9.489932885906042503e-03
1.979865771812080482e+02 1.441610738255033456e-04 9.610738255033557387e-03
2.003355704697986539e+02 1.459731543624160851e-04 9.731543624161075740e-03
2.026845637583892596e+02 1.477852348993288518e-04 9.852348993288592358e-03
2.050335570469798654e+02 1.495973154362415913e-04 9.973154362416108976e-03
2.073825503355704711e+02 1.514093959731543579e-04 1.009395973154362559e-02
2.097315436241610769e+02 1.532214765100670974e-04 1.021476510067114221e-02
2.120805369127516826e+02 1.550335570469798369e-04 1.033557046979865883e-02
2.144295302013422884e+02 1.568456375838926035e-04 1.045637583892617545e-02
2.167785234899328941e+02 1.586577181208053430e-04 1.057718120805369207e-02
2.191275167785234999e+02 1.604697986577181097e-04 1.069798657718120868e-02
2.214765100671140772e+02 1.622818791946308492e-04 1.081879194630872530e-02
2.238255033557046829e+02 1.640939597315435887e-04 1.093959731543624365e-02
2.261744966442952887e+02 1.659060402684563553e-04 1.106040268456376027e-02
2.285234899328858944e+02 1.677181208053690948e-04 1.118120805369127689e-02
2.308724832214765001e+02 1.695302013422818614e-04 1.130201342281879351e-02
2.332214765100671059e+02 1.713422818791946009e-04 1.142281879194631013e-02
2.355704697986577116e+02 1.731543624161073676e-04 1.154362416107382674e-02
2.379194630872483174e+02 1.749664429530201071e-04 1.166442953020134336e-02
2.402684563758389231e+02 1.767785234899328466e-04 1.178523489932885998e-02
2.426174496644295289e+02 1.785906040268456132e-04 1.190604026845637660e-02
2.449664429530201346e+02 1.804026845637583527e-04 1.202684563758389322e-02
2.473154362416107404e+02 1.822147651006711193e-04 1.214765100671141157e-02
2.496644295302013461e+02 1.840268456375838589e-04 1.226845637583892819e-02
2.520134228187919518e+02 1.858389261744966255e-04 1.238926174496644481e-02
2.543624161073825576e+02 1.876510067114093650e-04 1.251006711409396142e-02
2.567114093959731349e+02 1.894630872483221045e-04 1.263087248322147804e-02
2.590604026845637691e+02 1.912751677852348711e-04 1.275167785234899466e-02
2.614093959731543464e+02 1.930872483221476106e-04 1.287248322147651128e-02
2.637583892617449237e+02 1.948993288590603772e-04 1.299328859060402790e-02
2.661073825503355579e+02 1.967114093959731168e-04 1.311409395973154451e-02
2.684563758389261920e+02 1.985234899328858834e-04 1.323489932885906113e-02
2.708053691275167694e+02 2.003355704697986229e-04 1.335570469798657949e-02
2.731543624161073467e+02 2.021476510067113895e-04 1.347651006711409610e-02
2.755033557046979809e+02 2.039597315436241290e-04 1.359731543624161272e-02
2.778523489932886150e+02 2.057718120805368685e-04 1.371812080536912934e-02
2.802013422818791923e+02 2.075838926174496351e-04 1.383892617449664596e-02
2.825503355704697697e+02 2.093959731543623747e-04 1.395973154362416258e-02
2.848993288590604038e+02 2.112080536912751413e-04 1.408053691275167919e-02
2.872483221476510380e+02 2.130201342281878808e-04 1.420134228187919581e-02
2.895973154362416153e+02 2.148322147651006474e-04 1.432214765100671243e-02
2.919463087248321926e+02 2.166442953020133869e-04 1.444295302013422905e-02
2.942953020134228268e+02 2.184563758389261535e-04 1.456375838926174740e-02
2.966442953020134041e+02 2.202684563758388931e-04 1.468456375838926402e-02
2.989932885906040383e+02 2.220805369127516326e-04 1.480536912751678064e-02
3.013422818791946156e+02 2.238926174496643992e-04 1.492617449664429725e-02
3.036912751677851929e+02 2.257046979865771387e-04 1.504697986577181387e-02
3.060402684563758271e+02 2.275167785234899053e-04 1.516778523489933049e-02
3.083892617449664613e+02 2.293288590604026448e-04 1.528859060402684711e-02
3.107382550335570386e+02 2.311409395973154114e-04 1.540939597315436373e-02
3.130872483221476159e+02 2.329530201342281510e-04 1.553020134228188034e-02
3.154362416107382501e+02 2.347651006711408905e-04 1.565100671140939870e-02
3.177852348993288274e+02 2.365771812080536571e-04 1.577181208053691358e-02
3.201342281879194616e+02 2.383892617449663966e-04 1.589261744966443193e-02
3.224832214765100389e+02 2.402013422818791632e-04 1.601342281879195029e-02
3.248322147651006730e+02 2.420134228187919027e-04 1.613422818791946517e-02
3.271812080536912504e+02 2.438255033557046694e-04 1.625503355704698005e-02
3.295302013422818845e+02 2.456375838926174089e-04 1.637583892617449841e-02
3.318791946308724619e+02 2.474496644295301755e-04 1.649664429530201676e-02
3.342281879194630960e+02 2.492617449664429421e-04 1.661744966442953164e-02
3.365771812080536733e+02 2.510738255033556545e-04 1.673825503355704652e-02
3.389261744966443075e+02 2.528859060402684211e-04 1.685906040268456488e-02
3.412751677852348848e+02 2.546979865771811877e-04 1.697986577181208323e-02
3.436241610738255190e+02 2.565100671140939544e-04 1.710067114093959811e-02
3.459731543624160963e+02 2.583221476510066668e-04 1.722147651006711647e-02
3.483221476510067305e+02 2.601342281879194334e-04 1.734228187919463482e-02
3.506711409395973078e+02 2.619463087248322000e-04 1.746308724832214970e-02
3.530201342281878851e+02 2.637583892617449124e-04 1.758389261744966459e-02
3.553691275167785193e+02 2.655704697986576790e-04 1.770469798657718641e-02
3.577181208053690966e+02 2.673825503355704456e-04 1.782550335570470129e-02
3.600671140939597308e+02 2.691946308724832123e-04 1.794630872483221617e-02
3.624161073825503081e+02 2.710067114093959247e-04 1.806711409395973106e-02
3.647651006711409423e+02 2.728187919463086913e-04 1.818791946308725288e-02
3.671140939597315196e+02 2.746308724832214579e-04 1.830872483221476776e-02
3.694630872483221538e+02 2.764429530201342245e-04 1.842953020134228265e-02
3.718120805369127311e+02 2.782550335570469369e-04 1.855033557046979753e-02
3.741610738255033652e+02 2.800671140939597036e-04 1.867114093959731935e-02
3.765100671140939426e+02 2.818791946308724702e-04 1.879194630872483424e-02
3.788590604026845767e+02 2.836912751677852368e-04 1.891275167785234912e-02
3.812080536912751541e+02 2.855033557046979492e-04 1.903355704697987094e-02
3.835570469798657882e+02 2.873154362416107158e-04 1.915436241610738582e-02
3.859060402684563655e+02 2.891275167785234824e-04 1.927516778523490071e-02
3.882550335570469997e+02 2.909395973154362490e-04 1.939597315436241559e-02
3.906040268456375770e+02 2.927516778523489615e-04 1.951677852348993741e-02
3.929530201342281543e+02 2.945637583892617281e-04 1.963758389261745230e-02
3.953020134228187885e+02 2.963758389261744947e-04 1.975838926174496718e-02
3.976510067114093658e+02 2.981879194630872071e-04 1.987919463087248900e-02
4.000000000000000000e+02 2.999999999999999737e-04 2.000000000000000042e-02
