6.418929389559922427e+00 2.664706430256291725e+00 4.418768102071397585e+00
6.648955767317748844e+00 2.873712050229893844e+00 4.250103981370124018e+00
6.893348254472458692e+00 3.122068232047968017e+00 4.087865520673812370e+00
7.143605360103133961e+00 3.409284352624755599e+00 3.932195901118641146e+00
7.407586322761341435e+00 3.735784285724277343e+00 3.783112142449264859e+00
7.676026333770362697e+00 4.102101792044352102e+00 3.640707206263933404e+00
7.951200461930223007e+00 4.507567837487503226e+00 3.504974207994097757e+00
8.233304852392819839e+00 4.953107886880556698e+00 3.375927778353769781e+00
8.514288913830020178e+00 5.436395166562213888e+00 3.253532567677038134e+00
8.803881014170199748e+00 5.923373053306177027e+00 3.137909976240945475e+00
9.085143445074074009e+00 6.441938348534773873e+00 3.029051110494051180e+00
9.371030713669918910e+00 6.915645537757562522e+00 2.926823360829422516e+00
9.653876449853445507e+00 7.294451002946991558e+00 2.831372408778768168e+00
9.932614024533624075e+00 7.709782900179996901e+00 2.742743978791662318e+00
1.021407083563393670e+01 8.153567807201593354e+00 2.660791775686697669e+00
1.048920593939180534e+01 8.640137647903932461e+00 2.585657271536310198e+00
1.076074123799812909e+01 9.167110003036803789e+00 2.517363121924788949e+00
1.103674352916436874e+01 9.729578915233943803e+00 2.455901781271750739e+00
1.130700178376311094e+01 1.032091175641973457e+01 2.401351871267918714e+00
1.157828236891763929e+01 1.095411059321766345e+01 2.353545646770035304e+00
1.185316529400927976e+01 1.162650948572469822e+01 2.312654690615461917e+00
1.212588659885306086e+01 1.233019960438845075e+01 2.278506154578995080e+00
1.240027493506982914e+01 1.307178172018905826e+01 2.251301606016495427e+00
1.267889141283693988e+01 1.385153428763687344e+01 2.231014167350026334e+00
1.296191192536748105e+01 1.466527064502382771e+01 2.217501509407272309e+00
1.324230751474808265e+01 1.550644436323513631e+01 2.210802635293388718e+00
1.352532145534177843e+01 1.638139775582867230e+01 2.211084404490184063e+00
1.381317374331854175e+01 1.729130293102156912e+01 2.218198808035304559e+00
1.410433554324863792e+01 1.823263922829723427e+01 2.232253018847160320e+00
1.439631351049933805e+01 1.921153691473947944e+01 2.253212871939610284e+00
1.468760200132818738e+01 2.022780861992585244e+01 2.281029903878237342e+00
1.498075651401994435e+01 2.126161318835035630e+01 2.315921504329119696e+00
1.527703061766021619e+01 2.232413322764431030e+01 2.357793588756319281e+00
1.557224212167992050e+01 2.341485098018838329e+01 2.405094770342536492e+00
1.586761480150778247e+01 2.453370045722520842e+01 2.458698868618301780e+00
1.616429512976159799e+01 2.568273403163696145e+01 2.522162421838937796e+00
1.646012630294999823e+01 2.686213813822454455e+01 2.590012534788022958e+00
1.675518169241326660e+01 2.807199575037808614e+01 2.645687556998253420e+00
1.704968499109454427e+01 2.931330082581895624e+01 2.709132745907115059e+00
1.734257653992867176e+01 3.058685886551192112e+01 2.791910531058143352e+00
1.763664860925464950e+01 3.189015237278849213e+01 2.889977003003865175e+00
1.792797480565542756e+01 3.322307209761737568e+01 2.995310018766452309e+00
1.821587377879359337e+01 3.458816215714686138e+01 3.123422670832453729e+00
1.850031365478395884e+01 3.598098584177516557e+01 3.277057216064374501e+00
1.878369282426137232e+01 3.740445950662386565e+01 3.454658372911253217e+00
1.906246138482511299e+01 3.885804981206619857e+01 3.652971834694151099e+00
1.934397377905938953e+01 4.034202919891170325e+01 3.896453489752968125e+00
1.961644997961611026e+01 4.186072692681631224e+01 4.204086755808967624e+00
1.989476746585763323e+01 4.270352274056016029e+01 4.543611096599523336e+00
2.015914783237615637e+01 4.345456682112305202e+01 4.905610544879055901e+00
2.042654869453713218e+01 4.419780759067433706e+01 5.167260292455821968e+00
2.069004165321641864e+01 4.499198615852451866e+01 5.287925406994560262e+00
2.095435749212860799e+01 4.581659528021535266e+01 5.454872509278537507e+00
2.121617237585959970e+01 4.662884338425038777e+01 5.629183200479346283e+00
2.147319125435578968e+01 4.750315285313796920e+01 5.813492634382484425e+00
2.172804904910277912e+01 4.838334982787186789e+01 6.008160547330717804e+00
2.198173683955413793e+01 4.926014409704311703e+01 6.208058311688274600e+00
2.222805415178580546e+01 5.016965698971939958e+01 6.412605796524861290e+00
2.246559665604324607e+01 5.109633035931859268e+01 6.622381888247805826e+00
2.269842582571045853e+01 5.203135961763622674e+01 6.838919987993455685e+00
2.292544329627473232e+01 5.297596998621300202e+01 7.062971868648096674e+00
2.314561439571870594e+01 5.391970020698025223e+01 7.292184103782757276e+00
2.335630336923928851e+01 5.488425986371647269e+01 7.531898804234355538e+00
2.356322853808840279e+01 5.587687181052080376e+01 7.774340020573344390e+00
2.376333669063886234e+01 5.688230862544060074e+01 8.018647547107963902e+00
2.396067515434756245e+01 5.789113374855419636e+01 8.273277357040072388e+00
2.414791004170534450e+01 5.893909071963738455e+01 8.531764746670175370e+00
2.434030350276458066e+01 5.995766955747907190e+01 8.798575288307027620e+00
2.452649111169603913e+01 6.099706646594121651e+01 9.069481733473162777e+00
2.471002598038876741e+01 6.204649035507622301e+01 9.353743513497841278e+00
2.488689197861436497e+01 6.312179227742919352e+01 9.638980003244029149e+00
2.505876779219128991e+01 6.421745377328363702e+01 9.932892143304863808e+00
2.521466641429722699e+01 6.532054283624638913e+01 1.024270592784545109e+01
2.537643625057486929e+01 6.645519462007773370e+01 1.055304132476596024e+01
2.553157407717009164e+01 6.758904648766497303e+01 1.087523724153277627e+01
2.568808155362393109e+01 6.876307734392619864e+01 1.120784975538358452e+01
2.583764795426596805e+01 6.996764657218869843e+01 1.154078936924167031e+01
2.598661032030114981e+01 7.116461741886510595e+01 1.188611285187372069e+01
2.613079213660703104e+01 7.241205725334404519e+01 1.223256287477207671e+01
2.627485773954467874e+01 7.367907933002277332e+01 1.258812753060637490e+01
2.641197281939339092e+01 7.493536064647810235e+01 1.295450780768624810e+01
2.655066155580267662e+01 7.623225101568264961e+01 1.332453671595078504e+01
2.668233648071780806e+01 7.755514787333142124e+01 1.370010449443950407e+01
2.681243295825426287e+01 7.887611993452814829e+01 1.408815931415388967e+01
2.693716741304443829e+01 8.023779233612521011e+01 1.448019775537814091e+01
2.705994213126124848e+01 8.164432607728787161e+01 1.488757716559903521e+01
2.718009848335719170e+01 8.300541342535572653e+01 1.530409928221975768e+01
2.729817385664631502e+01 8.442263209282363334e+01 1.572660729279280289e+01
2.741108695884746993e+01 8.586774650776904139e+01 1.615747950267020627e+01
2.752343220805875390e+01 8.733486755315186656e+01 1.659637061870429164e+01
2.763218044176064581e+01 8.882207787354002448e+01 1.704318803278466987e+01
2.773680477950073353e+01 9.032174223637308330e+01 1.749810337804538207e+01
2.784260101842398427e+01 9.183677386991215030e+01 1.796089664067034875e+01
2.793949833014207229e+01 9.335733154783034138e+01 1.843457540327797517e+01
2.803908282572907495e+01 9.492119658689671269e+01 1.891354737330385660e+01
2.813290369947473835e+01 9.645855386591483693e+01 1.940231995253222053e+01
2.822638214082351027e+01 9.801807005993595112e+01 1.989603399670789941e+01
2.831359409337059319e+01 9.959036990692958113e+01 2.039559136527841332e+01
2.839970602983324000e+01 1.011100862347238518e+02 2.090197351613498000e+01
2.848507646252505765e+01 1.026871749500675861e+02 2.141583033958563576e+01
2.856089910685727418e+01 1.042591285117230768e+02 2.193748224011520165e+01
2.862235866128093775e+01 1.058414485150680378e+02 2.246942063315488269e+01
