6.551770572846177032e+00
1.148091715232910559e+01
3.518486786067007710e-01
2.117498186352695377e-01
4.138737205740409486e+00
1.655780622857998610e-03
2.198335293089827194e-03
2.050923359571253050e-03
2.893207847264129152e-03
1.890706554233779774e-03
1.521682663583924251e-03
9.402085223645421763e+00
1.147099476002432361e+01
9.472362970170834728e+00
8.961541298550848467e+00
1.625215260428859634e-03
5.185930603492521634e-03
6.495670878535505892e-03
5.482531195324068241e-06
1.796167725856551069e-03
6.311992476103926025e-03
4.526299629181189041e-03
2.776928316198905289e-04
1.520500000000000000e+04
