1.000000000000000056e-01
3.525423728813559254e-01
6.050847457627118731e-01
8.576271186440678207e-01
1.110169491525423879e+00
1.362711864406779938e+00
1.615254237288135775e+00
1.867796610169491611e+00
2.120338983050847670e+00
2.372881355932203729e+00
2.625423728813559787e+00
2.877966101694915402e+00
3.130508474576271460e+00
3.383050847457627519e+00
3.635593220338983134e+00
3.888135593220339192e+00
4.140677966101694807e+00
4.393220338983050866e+00
4.645762711864406924e+00
4.898305084745762983e+00
5.150847457627119041e+00
5.403389830508474212e+00
5.655932203389830271e+00
5.908474576271186329e+00
6.161016949152542388e+00
6.413559322033898447e+00
6.666101694915254505e+00
6.918644067796610564e+00
7.171186440677965734e+00
7.423728813559321793e+00
7.676271186440677852e+00
7.928813559322033910e+00
8.181355932203389969e+00
8.433898305084746028e+00
8.686440677966102086e+00
8.938983050847458145e+00
9.191525423728814204e+00
9.444067796610170262e+00
9.696610169491526321e+00
9.949152542372882380e+00
1.020169491525423844e+01
1.045423728813559272e+01
1.070677966101694878e+01
1.095932203389830484e+01
1.121186440677966090e+01
1.146440677966101696e+01
1.171694915254237301e+01
1.196949152542372907e+01
1.222203389830508513e+01
1.247457627118644119e+01
1.272711864406779725e+01
1.297966101694915331e+01
1.323220338983050937e+01
1.348474576271186542e+01
1.373728813559322148e+01
1.398983050847457754e+01
1.424237288135593182e+01
1.449491525423728788e+01
1.474745762711864394e+01
1.500000000000000000e+01
