0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01
2.525252525252525082e+00 1.010101010101010100e-03 1.010101010101010100e-03 5.050505050505050501e-04 1.050505050505050519e+01
5.050505050505050164e+00 2.020202020202020200e-03 2.020202020202020200e-03 1.010101010101010100e-03 1.101010101010101039e+01
7.575757575757575246e+00 3.030303030303030300e-03 3.030303030303030300e-03 1.515151515151515150e-03 1.151515151515151558e+01
1.010101010101010033e+01 4.040404040404040401e-03 4.040404040404040401e-03 2.020202020202020200e-03 1.202020202020202078e+01
1.262626262626262630e+01 5.050505050505050067e-03 5.050505050505050067e-03 2.525252525252525033e-03 1.252525252525252597e+01
1.515151515151515049e+01 6.060606060606060601e-03 6.060606060606060601e-03 3.030303030303030300e-03 1.303030303030303116e+01
1.767676767676767469e+01 7.070707070707071135e-03 7.070707070707071135e-03 3.535353535353535567e-03 1.353535353535353636e+01
2.020202020202020066e+01 8.080808080808080801e-03 8.080808080808080801e-03 4.040404040404040401e-03 1.404040404040404155e+01
2.272727272727272663e+01 9.090909090909090468e-03 9.090909090909090468e-03 4.545454545454545234e-03 1.454545454545454675e+01
2.525252525252525260e+01 1.010101010101010013e-02 1.010101010101010013e-02 5.050505050505050067e-03 1.505050505050505194e+01
2.777777777777777501e+01 1.111111111111111154e-02 1.111111111111111154e-02 5.555555555555555768e-03 1.555555555555555713e+01
3.030303030303030098e+01 1.212121212121212120e-02 1.212121212121212120e-02 6.060606060606060601e-03 1.606060606060606233e+01
3.282828282828282340e+01 1.313131313131313087e-02 1.313131313131313087e-02 6.565656565656565434e-03 1.656565656565656752e+01
3.535353535353534937e+01 1.414141414141414227e-02 1.414141414141414227e-02 7.070707070707071135e-03 1.707070707070707272e+01
3.787878787878787534e+01 1.515151515151515194e-02 1.515151515151515194e-02 7.575757575757575968e-03 1.757575757575757791e+01
4.040404040404040131e+01 1.616161616161616160e-02 1.616161616161616160e-02 8.080808080808080801e-03 1.808080808080808310e+01
4.292929292929292728e+01 1.717171717171717127e-02 1.717171717171717127e-02 8.585858585858585634e-03 1.858585858585858830e+01
4.545454545454545325e+01 1.818181818181818094e-02 1.818181818181818094e-02 9.090909090909090468e-03 1.909090909090909349e+01
4.797979797979797922e+01 1.919191919191919060e-02 1.919191919191919060e-02 9.595959595959595301e-03 1.959595959595959869e+01
5.050505050505050519e+01 2.020202020202020027e-02 2.020202020202020027e-02 1.010101010101010013e-02 2.010101010101010388e+01
5.303030303030302406e+01 2.121212121212121340e-02 2.121212121212121340e-02 1.060606060606060670e-02 2.060606060606060908e+01
5.555555555555555003e+01 2.222222222222222307e-02 2.222222222222222307e-02 1.111111111111111154e-02 2.111111111111111427e+01
5.808080808080807600e+01 2.323232323232323274e-02 2.323232323232323274e-02 1.161616161616161637e-02 2.161616161616161946e+01
6.060606060606060197e+01 2.424242424242424240e-02 2.424242424242424240e-02 1.212121212121212120e-02 2.212121212121212110e+01
6.313131313131312794e+01 2.525252525252525207e-02 2.525252525252525207e-02 1.262626262626262603e-02 2.262626262626262630e+01
6.565656565656564680e+01 2.626262626262626174e-02 2.626262626262626174e-02 1.313131313131313087e-02 2.313131313131313149e+01
6.818181818181817277e+01 2.727272727272727140e-02 2.727272727272727140e-02 1.363636363636363570e-02 2.363636363636363669e+01
7.070707070707069875e+01 2.828282828282828454e-02 2.828282828282828454e-02 1.414141414141414227e-02 2.414141414141414188e+01
7.323232323232322472e+01 2.929292929292929420e-02 2.929292929292929420e-02 1.464646464646464710e-02 2.464646464646464707e+01
7.575757575757575069e+01 3.030303030303030387e-02 3.030303030303030387e-02 1.515151515151515194e-02 2.515151515151515227e+01
7.828282828282827666e+01 3.131313131313131354e-02 3.131313131313131354e-02 1.565656565656565677e-02 2.565656565656565746e+01
8.080808080808080263e+01 3.232323232323232320e-02 3.232323232323232320e-02 1.616161616161616160e-02 2.616161616161616266e+01
8.333333333333332860e+01 3.333333333333333287e-02 3.333333333333333287e-02 1.666666666666666644e-02 2.666666666666666785e+01
8.585858585858585457e+01 3.434343434343434254e-02 3.434343434343434254e-02 1.717171717171717127e-02 2.717171717171717304e+01
8.838383838383838054e+01 3.535353535353535220e-02 3.535353535353535220e-02 1.767676767676767610e-02 2.767676767676767824e+01
9.090909090909090651e+01 3.636363636363636187e-02 3.636363636363636187e-02 1.818181818181818094e-02 2.818181818181818343e+01
9.343434343434343248e+01 3.737373737373737154e-02 3.737373737373737154e-02 1.868686868686868577e-02 2.868686868686868863e+01
9.595959595959595845e+01 3.838383838383838120e-02 3.838383838383838120e-02 1.919191919191919060e-02 2.919191919191919382e+01
9.848484848484848442e+01 3.939393939393939087e-02 3.939393939393939087e-02 1.969696969696969543e-02 2.969696969696969902e+01
1.010101010101010104e+02 4.040404040404040054e-02 4.040404040404040054e-02 2.020202020202020027e-02 3.020202020202020421e+01
1.035353535353535221e+02 4.141414141414141714e-02 4.141414141414141714e-02 2.070707070707070857e-02 3.070707070707070940e+01
1.060606060606060481e+02 4.242424242424242681e-02 4.242424242424242681e-02 2.121212121212121340e-02 3.121212121212121460e+01
1.085858585858585741e+02 4.343434343434343647e-02 4.343434343434343647e-02 2.171717171717171824e-02 3.171717171717171979e+01
1.111111111111111001e+02 4.444444444444444614e-02 4.444444444444444614e-02 2.222222222222222307e-02 3.222222222222222854e+01
1.136363636363636260e+02 4.545454545454545581e-02 4.545454545454545581e-02 2.272727272727272790e-02 3.272727272727273373e+01
1.161616161616161520e+02 4.646464646464646547e-02 4.646464646464646547e-02 2.323232323232323274e-02 3.323232323232323893e+01
1.186868686868686780e+02 4.747474747474747514e-02 4.747474747474747514e-02 2.373737373737373757e-02 3.373737373737374412e+01
1.212121212121212039e+02 4.848484848484848481e-02 4.848484848484848481e-02 2.424242424242424240e-02 3.424242424242424221e+01
1.237373737373737299e+02 4.949494949494949447e-02 4.949494949494949447e-02 2.474747474747474724e-02 3.474747474747474740e+01
1.262626262626262559e+02 5.050505050505050414e-02 5.050505050505050414e-02 2.525252525252525207e-02 3.525252525252525260e+01
1.287878787878787818e+02 5.151515151515151381e-02 5.151515151515151381e-02 2.575757575757575690e-02 3.575757575757575779e+01
1.313131313131312936e+02 5.252525252525252347e-02 5.252525252525252347e-02 2.626262626262626174e-02 3.626262626262626299e+01
1.338383838383838338e+02 5.353535353535353314e-02 5.353535353535353314e-02 2.676767676767676657e-02 3.676767676767676818e+01
1.363636363636363455e+02 5.454545454545454281e-02 5.454545454545454281e-02 2.727272727272727140e-02 3.727272727272727337e+01
1.388888888888888857e+02 5.555555555555555247e-02 5.555555555555555247e-02 2.777777777777777624e-02 3.777777777777777857e+01
1.414141414141413975e+02 5.656565656565656908e-02 5.656565656565656908e-02 2.828282828282828454e-02 3.828282828282828376e+01
1.439393939393939377e+02 5.757575757575757874e-02 5.757575757575757874e-02 2.878787878787878937e-02 3.878787878787878896e+01
1.464646464646464494e+02 5.858585858585858841e-02 5.858585858585858841e-02 2.929292929292929420e-02 3.929292929292929415e+01
1.489898989898989896e+02 5.959595959595959808e-02 5.959595959595959808e-02 2.979797979797979904e-02 3.979797979797979934e+01
1.515151515151515014e+02 6.060606060606060774e-02 6.060606060606060774e-02 3.030303030303030387e-02 4.030303030303030454e+01
1.540404040404040416e+02 6.161616161616161741e-02 6.161616161616161741e-02 3.080808080808080870e-02 4.080808080808080973e+01
1.565656565656565533e+02 6.262626262626262708e-02 6.262626262626262708e-02 3.131313131313131354e-02 4.131313131313131493e+01
1.590909090909090935e+02 6.363636363636362980e-02 6.363636363636362980e-02 3.181818181818181490e-02 4.181818181818182012e+01
1.616161616161616053e+02 6.464646464646464641e-02 6.464646464646464641e-02 3.232323232323232320e-02 4.232323232323232531e+01
1.641414141414141170e+02 6.565656565656566301e-02 6.565656565656566301e-02 3.282828282828283151e-02 4.282828282828283051e+01
1.666666666666666572e+02 6.666666666666666574e-02 6.666666666666666574e-02 3.333333333333333287e-02 4.333333333333333570e+01
1.691919191919191690e+02 6.767676767676768235e-02 6.767676767676768235e-02 3.383838383838384117e-02 4.383838383838384090e+01
1.717171717171717091e+02 6.868686868686868507e-02 6.868686868686868507e-02 3.434343434343434254e-02 4.434343434343434609e+01
1.742424242424242209e+02 6.969696969696970168e-02 6.969696969696970168e-02 3.484848484848485084e-02 4.484848484848485128e+01
1.767676767676767611e+02 7.070707070707070441e-02 7.070707070707070441e-02 3.535353535353535220e-02 4.535353535353535648e+01
1.792929292929292728e+02 7.171717171717172101e-02 7.171717171717172101e-02 3.585858585858586051e-02 4.585858585858586167e+01
1.818181818181818130e+02 7.272727272727272374e-02 7.272727272727272374e-02 3.636363636363636187e-02 4.636363636363636687e+01
1.843434343434343248e+02 7.373737373737374035e-02 7.373737373737374035e-02 3.686868686868687017e-02 4.686868686868687206e+01
1.868686868686868650e+02 7.474747474747474307e-02 7.474747474747474307e-02 3.737373737373737154e-02 4.737373737373737725e+01
1.893939393939393767e+02 7.575757575757575968e-02 7.575757575757575968e-02 3.787878787878787984e-02 4.787878787878788245e+01
