5.000000000000000000e+01 3.000000000000000076e-05 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000000e+01
5.234899328859060574e+01 3.181208053691275044e-05 2.013422818791946092e-03 2.120805369127516660e-03 1.100671140939597237e+01
5.469798657718121149e+01 3.362416107382550350e-05 4.026845637583892183e-03 2.241610738255033711e-03 1.201342281879194651e+01
5.704697986577181013e+01 3.543624161073825657e-05 6.040268456375837841e-03 2.362416107382550329e-03 1.302013422818792066e+01
5.939597315436241587e+01 3.724832214765100963e-05 8.053691275167784366e-03 2.483221476510067381e-03 1.402684563758389302e+01
6.174496644295302161e+01 3.906040268456375592e-05 1.006711409395973089e-02 2.604026845637583999e-03 1.503355704697986539e+01
6.409395973154362025e+01 4.087248322147650899e-05 1.208053691275167568e-02 2.724832214765100617e-03 1.604026845637584131e+01
6.644295302013422599e+01 4.268456375838926205e-05 1.409395973154362221e-02 2.845637583892617669e-03 1.704697986577181368e+01
6.879194630872483174e+01 4.449664429530200834e-05 1.610738255033556873e-02 2.966442953020134287e-03 1.805369127516778605e+01
7.114093959731543748e+01 4.630872483221476141e-05 1.812080536912751352e-02 3.087248322147651339e-03 1.906040268456375841e+01
7.348993288590604323e+01 4.812080536912751447e-05 2.013422818791946178e-02 3.208053691275167957e-03 2.006711409395973078e+01
7.583892617449663476e+01 4.993288590604026754e-05 2.214765100671140657e-02 3.328859060402684575e-03 2.107382550335570670e+01
7.818791946308724050e+01 5.174496644295302060e-05 2.416107382550335136e-02 3.449664429530201627e-03 2.208053691275167907e+01
8.053691275167784625e+01 5.355704697986577367e-05 2.617449664429529962e-02 3.570469798657718678e-03 2.308724832214765144e+01
8.288590604026845199e+01 5.536912751677851996e-05 2.818791946308724441e-02 3.691275167785235296e-03 2.409395973154362736e+01
8.523489932885905773e+01 5.718120805369126625e-05 3.020134228187919267e-02 3.812080536912751914e-03 2.510067114093959972e+01
8.758389261744966348e+01 5.899328859060401931e-05 3.221476510067113747e-02 3.932885906040268532e-03 2.610738255033557209e+01
8.993288590604026922e+01 6.080536912751677238e-05 3.422818791946308226e-02 4.053691275167786018e-03 2.711409395973154446e+01
9.228187919463087496e+01 6.261744966442952544e-05 3.624161073825502705e-02 4.174496644295302636e-03 2.812080536912751683e+01
9.463087248322148071e+01 6.442953020134227851e-05 3.825503355704697878e-02 4.295302013422819254e-03 2.912751677852349275e+01
9.697986577181208645e+01 6.624161073825503157e-05 4.026845637583892357e-02 4.416107382550335872e-03 3.013422818791946511e+01
9.932885906040269219e+01 6.805369127516778464e-05 4.228187919463086836e-02 4.536912751677852490e-03 3.114093959731543748e+01
1.016778523489932837e+02 6.986577181208052415e-05 4.429530201342281315e-02 4.657718120805369108e-03 3.214765100671141340e+01
1.040268456375838895e+02 7.167785234899327722e-05 4.630872483221475794e-02 4.778523489932885726e-03 3.315436241610738932e+01
1.063758389261744952e+02 7.348993288590603028e-05 4.832214765100670273e-02 4.899328859060403212e-03 3.416107382550335814e+01
1.087248322147651010e+02 7.530201342281878335e-05 5.033557046979865446e-02 5.020134228187919830e-03 3.516778523489932695e+01
1.110738255033557067e+02 7.711409395973153641e-05 5.234899328859059925e-02 5.140939597315437315e-03 3.617449664429530287e+01
1.134228187919462982e+02 7.892617449664428948e-05 5.436241610738254404e-02 5.261744966442953933e-03 3.718120805369127879e+01
1.157718120805369040e+02 8.073825503355704254e-05 5.637583892617448883e-02 5.382550335570470551e-03 3.818791946308725471e+01
1.181208053691275097e+02 8.255033557046979561e-05 5.838926174496643362e-02 5.503355704697987169e-03 3.919463087248322353e+01
1.204697986577181155e+02 8.436241610738253512e-05 6.040268456375838535e-02 5.624161073825503787e-03 4.020134228187919945e+01
1.228187919463087212e+02 8.617449664429528819e-05 6.241610738255033014e-02 5.744966442953020405e-03 4.120805369127516826e+01
1.251677852348993270e+02 8.798657718120804125e-05 6.442953020134227493e-02 5.865771812080537023e-03 4.221476510067114418e+01
1.275167785234899327e+02 8.979865771812079432e-05 6.644295302013422666e-02 5.986577181208054509e-03 4.322147651006712010e+01
1.298657718120805384e+02 9.161073825503354738e-05 6.845637583892616451e-02 6.107382550335571127e-03 4.422818791946308892e+01
1.322147651006711442e+02 9.342281879194630045e-05 7.046979865771811624e-02 6.228187919463087745e-03 4.523489932885906484e+01
1.345637583892617499e+02 9.523489932885905352e-05 7.248322147651005409e-02 6.348993288590604363e-03 4.624161073825503365e+01
1.369127516778523272e+02 9.704697986577179303e-05 7.449664429530200582e-02 6.469798657718121848e-03 4.724832214765100957e+01
1.392617449664429614e+02 9.885906040268454609e-05 7.651006711409395755e-02 6.590604026845638466e-03 4.825503355704698549e+01
1.416107382550335387e+02 1.006711409395972992e-04 7.852348993288589540e-02 6.711409395973155084e-03 4.926174496644295431e+01
1.439597315436241729e+02 1.024832214765100522e-04 8.053691275167784713e-02 6.832214765100671702e-03 5.026845637583893023e+01
1.463087248322147502e+02 1.042953020134228053e-04 8.255033557046978498e-02 6.953020134228188320e-03 5.127516778523490615e+01
1.486577181208053844e+02 1.061073825503355584e-04 8.456375838926173671e-02 7.073825503355705806e-03 5.228187919463087496e+01
1.510067114093959617e+02 1.079194630872483114e-04 8.657718120805368844e-02 7.194630872483222424e-03 5.328859060402685088e+01
1.533557046979865675e+02 1.097315436241610509e-04 8.859060402684562630e-02 7.315436241610739042e-03 5.429530201342282680e+01
1.557046979865771732e+02 1.115436241610738040e-04 9.060402684563757802e-02 7.436241610738255660e-03 5.530201342281879562e+01
1.580536912751677789e+02 1.133557046979865571e-04 9.261744966442951588e-02 7.557046979865772278e-03 5.630872483221477154e+01
1.604026845637583847e+02 1.151677852348993101e-04 9.463087248322146761e-02 7.677852348993289763e-03 5.731543624161074035e+01
1.627516778523489904e+02 1.169798657718120632e-04 9.664429530201340546e-02 7.798657718120806381e-03 5.832214765100671627e+01
1.651006711409395962e+02 1.187919463087248163e-04 9.865771812080535719e-02 7.919463087248322999e-03 5.932885906040269219e+01
1.674496644295302019e+02 1.206040268456375693e-04 1.006711409395973089e-01 8.040268456375839617e-03 6.033557046979866101e+01
1.697986577181208077e+02 1.224161073825503359e-04 1.026845637583892468e-01 8.161073825503356236e-03 6.134228187919463693e+01
1.721476510067114134e+02 1.242281879194630755e-04 1.046979865771811985e-01 8.281879194630872854e-03 6.234899328859060574e+01
1.744966442953020191e+02 1.260402684563758150e-04 1.067114093959731363e-01 8.402684563758391206e-03 6.335570469798658166e+01
1.768456375838925965e+02 1.278523489932885816e-04 1.087248322147650881e-01 8.523489932885906090e-03 6.436241610738255758e+01
1.791946308724832306e+02 1.296644295302013211e-04 1.107382550335570398e-01 8.644295302013424442e-03 6.536912751677851929e+01
1.815436241610738080e+02 1.314765100671140877e-04 1.127516778523489777e-01 8.765100671140939326e-03 6.637583892617450942e+01
1.838926174496644137e+02 1.332885906040268272e-04 1.147651006711409294e-01 8.885906040268457678e-03 6.738255033557047113e+01
1.862416107382550194e+02 1.351006711409395938e-04 1.167785234899328672e-01 9.006711409395974297e-03 6.838926174496644705e+01
1.885906040268456252e+02 1.369127516778523334e-04 1.187919463087248190e-01 9.127516778523490915e-03 6.939597315436242297e+01
1.909395973154362309e+02 1.387248322147650729e-04 1.208053691275167707e-01 9.248322147651007533e-03 7.040268456375839889e+01
1.932885906040268367e+02 1.405369127516778395e-04 1.228187919463087086e-01 9.369127516778524151e-03 7.140939597315437481e+01
1.956375838926174424e+02 1.423489932885905790e-04 1.248322147651006603e-01 9.489932885906042503e-03 7.241610738255033652e+01
1.979865771812080482e+02 1.441610738255033456e-04 1.268456375838926120e-01 9.610738255033557387e-03 7.342281879194631244e+01
2.003355704697986539e+02 1.459731543624160851e-04 1.288590604026845499e-01 9.731543624161075740e-03 7.442953020134228836e+01
2.026845637583892596e+02 1.477852348993288518e-04 1.308724832214764877e-01 9.852348993288592358e-03 7.543624161073826428e+01
2.050335570469798654e+02 1.495973154362415913e-04 1.328859060402684533e-01 9.973154362416108976e-03 7.644295302013424021e+01
2.073825503355704711e+02 1.514093959731543579e-04 1.348993288590603912e-01 1.009395973154362559e-02 7.744966442953020191e+01
2.097315436241610769e+02 1.532214765100670974e-04 1.369127516778523290e-01 1.021476510067114221e-02 7.845637583892617783e+01
2.120805369127516826e+02 1.550335570469798369e-04 1.389261744966442669e-01 1.033557046979865883e-02 7.946308724832215375e+01
2.144295302013422884e+02 1.568456375838926035e-04 1.409395973154362325e-01 1.045637583892617545e-02 8.046979865771812968e+01
2.167785234899328941e+02 1.586577181208053430e-04 1.429530201342281703e-01 1.057718120805369207e-02 8.147651006711410560e+01
2.191275167785234999e+02 1.604697986577181097e-04 1.449664429530201082e-01 1.069798657718120868e-02 8.248322147651006730e+01
2.214765100671140772e+02 1.622818791946308492e-04 1.469798657718120738e-01 1.081879194630872530e-02 8.348993288590604323e+01
2.238255033557046829e+02 1.640939597315435887e-04 1.489932885906040116e-01 1.093959731543624365e-02 8.449664429530201915e+01
2.261744966442952887e+02 1.659060402684563553e-04 1.510067114093959495e-01 1.106040268456376027e-02 8.550335570469799507e+01
2.285234899328858944e+02 1.677181208053690948e-04 1.530201342281879151e-01 1.118120805369127689e-02 8.651006711409397099e+01
2.308724832214765001e+02 1.695302013422818614e-04 1.550335570469798530e-01 1.130201342281879351e-02 8.751677852348994691e+01
2.332214765100671059e+02 1.713422818791946009e-04 1.570469798657717908e-01 1.142281879194631013e-02 8.852348993288590862e+01
2.355704697986577116e+02 1.731543624161073676e-04 1.590604026845637287e-01 1.154362416107382674e-02 8.953020134228188454e+01
2.379194630872483174e+02 1.749664429530201071e-04 1.610738255033556943e-01 1.166442953020134336e-02 9.053691275167786046e+01
2.402684563758389231e+02 1.767785234899328466e-04 1.630872483221476321e-01 1.178523489932885998e-02 9.154362416107383638e+01
2.426174496644295289e+02 1.785906040268456132e-04 1.651006711409395700e-01 1.190604026845637660e-02 9.255033557046981230e+01
2.449664429530201346e+02 1.804026845637583527e-04 1.671140939597315356e-01 1.202684563758389322e-02 9.355704697986577401e+01
2.473154362416107404e+02 1.822147651006711193e-04 1.691275167785234734e-01 1.214765100671141157e-02 9.456375838926174993e+01
2.496644295302013461e+02 1.840268456375838589e-04 1.711409395973154113e-01 1.226845637583892819e-02 9.557046979865772585e+01
2.520134228187919518e+02 1.858389261744966255e-04 1.731543624161073769e-01 1.238926174496644481e-02 9.657718120805370177e+01
2.543624161073825576e+02 1.876510067114093650e-04 1.751677852348993147e-01 1.251006711409396142e-02 9.758389261744967769e+01
2.567114093959731349e+02 1.894630872483221045e-04 1.771812080536912526e-01 1.263087248322147804e-02 9.859060402684565361e+01
2.590604026845637691e+02 1.912751677852348711e-04 1.791946308724831904e-01 1.275167785234899466e-02 9.959731543624161532e+01
2.614093959731543464e+02 1.930872483221476106e-04 1.812080536912751560e-01 1.287248322147651128e-02 1.006040268456375912e+02
2.637583892617449237e+02 1.948993288590603772e-04 1.832214765100670939e-01 1.299328859060402790e-02 1.016107382550335672e+02
2.661073825503355579e+02 1.967114093959731168e-04 1.852348993288590318e-01 1.311409395973154451e-02 1.026174496644295431e+02
2.684563758389261920e+02 1.985234899328858834e-04 1.872483221476509974e-01 1.323489932885906113e-02 1.036241610738255190e+02
2.708053691275167694e+02 2.003355704697986229e-04 1.892617449664429352e-01 1.335570469798657949e-02 1.046308724832214807e+02
2.731543624161073467e+02 2.021476510067113895e-04 1.912751677852348731e-01 1.347651006711409610e-02 1.056375838926174566e+02
2.755033557046979809e+02 2.039597315436241290e-04 1.932885906040268109e-01 1.359731543624161272e-02 1.066442953020134325e+02
2.778523489932886150e+02 2.057718120805368685e-04 1.953020134228187765e-01 1.371812080536912934e-02 1.076510067114094085e+02
2.802013422818791923e+02 2.075838926174496351e-04 1.973154362416107144e-01 1.383892617449664596e-02 1.086577181208053844e+02
2.825503355704697697e+02 2.093959731543623747e-04 1.993288590604026522e-01 1.395973154362416258e-02 1.096644295302013461e+02
2.848993288590604038e+02 2.112080536912751413e-04 2.013422818791946178e-01 1.408053691275167919e-02 1.106711409395973220e+02
2.872483221476510380e+02 2.130201342281878808e-04 2.033557046979865557e-01 1.420134228187919581e-02 1.116778523489932979e+02
2.895973154362416153e+02 2.148322147651006474e-04 2.053691275167784935e-01 1.432214765100671243e-02 1.126845637583892739e+02
